,number,name,year,month,day,hour,nature,lat,lon,land,vmax,pressure,rmax,R34,R50,R64
4080,2666,NOT_NAMED,1966,6,17,15,TS,23.579958,90.89008331,TRUE,11.69154137,992.2088026,64.1544725,,,
4081,2666,NOT_NAMED,1966,6,17,18,TS,23.815641,91.21335602,TRUE,12.26274264,991.8381636,65.07685939,,,
4082,2666,NOT_NAMED,1966,6,17,21,TS,24.10468,91.55847168,TRUE,11.58634378,992.6588289,83.34508025,,,
4083,2666,NOT_NAMED,1966,6,18,0,TS,24.428463,91.9185791,TRUE,12.45822472,991.923527,79.56932643,,,
4084,2666,NOT_NAMED,1966,6,18,3,NR,24.8,92.30001068,TRUE,12.22764612,992.2578028,95.01952128,,,
4085,2669,NOT_NAMED,1966,6,28,3,NR,21.4,88.30000305,FALSE,15.65757877,997.3394299,86.47877852,,,
4086,2669,NOT_NAMED,1966,6,28,6,TS,21.937498,88.30000305,TRUE,14.65336824,998.3209363,83.13396402,,,
4087,2669,NOT_NAMED,1966,6,28,9,TS,22.415737,88.30426788,TRUE,14.16056134,998.7568124,96.91522791,,,
4088,2669,NOT_NAMED,1966,6,28,12,TS,22.870024,88.30000305,TRUE,12.62541524,1000.245235,87.24631427,,,
4089,2669,NOT_NAMED,1966,6,28,15,TS,23.286657,88.27667236,TRUE,12.86121299,999.9408423,84.54772257,,,
4090,2669,NOT_NAMED,1966,6,28,18,TS,23.580061,88.19028473,TRUE,12.68289198,1000.473072,92.58237756,,,
4091,2669,NOT_NAMED,1966,6,28,21,TS,23.837248,88.08330536,TRUE,10.84344878,1001.799729,93.33561467,,,
4092,2669,NOT_NAMED,1966,6,29,0,TS,24.075083,87.96286011,TRUE,11.58749598,1001.444383,90.78073305,,,
4093,2669,NOT_NAMED,1966,6,29,3,NR,24.3,87.80000305,TRUE,12.00570834,1000.989232,125.5345542,,,
4094,2676,NOT_NAMED,1966,7,16,18,TS,20,88.30000305,FALSE,11.43282026,1007.17772,98.61957533,,,
4095,2676,NOT_NAMED,1966,7,16,21,TS,19.999983,88.27749634,FALSE,11.6573143,1007.188877,91.69945605,,,
4096,2676,NOT_NAMED,1966,7,17,0,TS,19.999998,88.19998932,FALSE,11.71466333,1007.170968,102.0061998,,,
4097,2676,NOT_NAMED,1966,7,17,3,TS,20.000002,88.02666473,FALSE,11.43699645,1007.462003,91.3584315,,,
4098,2676,NOT_NAMED,1966,7,17,6,TS,20.000103,87.79000092,FALSE,12.07227299,1007.02845,101.3737914,,,
4099,2676,NOT_NAMED,1966,7,17,9,TS,20.000185,87.54181671,FALSE,11.7171058,1007.376304,91.58041332,,,
4100,2676,NOT_NAMED,1966,7,17,12,TS,20.000174,87.2833252,FALSE,12.24360668,1006.787272,100.4806529,,,
4101,2676,NOT_NAMED,1966,7,17,15,TS,19.984976,87.03326416,FALSE,11.57397803,1007.318306,103.5801596,,,
4102,2676,NOT_NAMED,1966,7,17,18,TS,20.04021,86.78019714,FALSE,12.69979794,1006.010405,97.60577142,,,
4103,2676,NOT_NAMED,1966,7,17,21,TS,20.15463,86.52895355,FALSE,11.54789123,1006.876618,98.05657656,,,
4104,2676,NOT_NAMED,1966,7,18,0,TS,20.300268,86.27523804,TRUE,12.42289547,1005.690521,98.95187209,,,
4105,2676,NOT_NAMED,1966,7,18,3,NR,20.4,86,TRUE,11.64000539,1006.047886,80.64604734,,,
4106,2683,NOT_NAMED,1966,7,27,18,TS,20.6,88.40000153,FALSE,11.86777717,1008.21219,94.8723533,,,
4107,2683,NOT_NAMED,1966,7,27,21,TS,20.697533,88.24253845,FALSE,11.87136801,1008.556166,92.26283121,,,
4108,2683,NOT_NAMED,1966,7,28,0,TS,20.8,88.09999847,FALSE,11.5869835,1009.314911,89.78265248,,,
4109,2683,NOT_NAMED,1966,7,28,3,TS,20.906656,87.98666382,FALSE,11.38674118,1009.80096,101.0114649,,,
4110,2683,NOT_NAMED,1966,7,28,6,TS,20.998493,87.89976501,FALSE,12.39351483,1009.251516,105.6386602,,,
4111,2683,NOT_NAMED,1966,7,28,9,TS,21.057606,87.83308411,FALSE,12.81577435,1009.270144,109.8473824,,,
4112,2683,NOT_NAMED,1966,7,28,12,TS,21.116468,87.77941895,FALSE,12.41680123,1009.892572,111.7024561,,,
4113,2683,NOT_NAMED,1966,7,28,15,TS,21.205,87.7333374,FALSE,10.97393932,1011.701144,93.72562559,,,
4114,2683,NOT_NAMED,1966,7,28,18,TS,21.276056,87.69779205,FALSE,11.89241237,1011.183215,108.2995631,,,
4115,2683,NOT_NAMED,1966,7,28,21,TS,21.279593,87.68369293,FALSE,12.83123091,1010.587301,110.5942015,,,
4116,2683,NOT_NAMED,1966,7,29,0,TS,21.30094,87.59871674,FALSE,13.21311674,1010.537906,115.2519008,,,
4117,2683,NOT_NAMED,1966,7,29,3,TS,21.408213,87.38320923,FALSE,13.2755025,1010.628002,104.8980271,,,
4118,2683,NOT_NAMED,1966,7,29,6,TS,21.594511,87.0076828,TRUE,13.74778815,1010.28455,62.16969279,,,
4119,2683,NOT_NAMED,1966,7,29,9,TS,21.832977,86.4963913,TRUE,11.80374848,1012.063989,99.97278788,,,
4120,2683,NOT_NAMED,1966,7,29,12,TS,22.087202,85.92327881,TRUE,12.07507896,1011.685194,93.53837308,,,
4121,2683,NOT_NAMED,1966,7,29,15,TS,22.30985,85.39488983,TRUE,11.27755616,1012.72876,70.73457662,,,
4122,2683,NOT_NAMED,1966,7,29,18,TS,22.493406,84.90774536,TRUE,11.08984579,1012.985289,79.39204569,,,
4123,2683,NOT_NAMED,1966,7,29,21,TS,22.649336,84.41925049,TRUE,11.34585603,1012.835509,77.18646394,,,
4124,2683,NOT_NAMED,1966,7,30,0,TS,22.805841,83.91394806,TRUE,9.539491128,1014.586752,79.48323856,,,
4125,2683,NOT_NAMED,1966,7,30,3,TS,22.989756,83.38648224,TRUE,11.14821183,1012.939912,74.61230966,,,
4126,2683,NOT_NAMED,1966,7,30,6,TS,23.209518,82.77378082,TRUE,10.36299881,1013.826176,73.23890025,,,
4127,2683,NOT_NAMED,1966,7,30,9,TS,23.456055,82.0657959,TRUE,9.710830189,1014.011749,77.49639507,,,
4128,2683,NOT_NAMED,1966,7,30,12,TS,23.69913,81.38210297,TRUE,11.11739637,1012.411404,65.37350919,,,
4129,2683,NOT_NAMED,1966,7,30,15,TS,23.914888,80.81661987,TRUE,11.14606862,1012.274982,67.85032527,,,
4130,2683,NOT_NAMED,1966,7,30,18,TS,24.085152,80.41133118,TRUE,10.08811461,1012.791023,63.33991438,,,
4131,2683,NOT_NAMED,1966,7,30,21,TS,24.207027,80.17297363,TRUE,10.73743104,1012.459136,88.83679951,,,
4132,2683,NOT_NAMED,1966,7,31,0,TS,24.300926,80.03862762,TRUE,9.296482047,1014.044399,98.66586706,,,
4133,2683,NOT_NAMED,1966,7,31,3,NR,24.400002,80,TRUE,10.16364555,1013.332482,80.92706675,,,
4134,2694,FAITH,1966,9,7,21,ET,65.15885,32.69477463,TRUE,12.16335185,995.6502951,77.23204233,,,
4135,2694,FAITH,1966,9,8,0,ET,65.7,35.00000381,FALSE,11.10179516,1008.044363,64.54188267,,,
4136,2694,FAITH,1966,9,8,3,ET,66.23404,37.40317535,TRUE,13.23442055,1000.312255,91.84337679,,,
4137,2694,FAITH,1966,9,8,6,ET,66.8,39.5,TRUE,12.28886885,1003.567448,91.48607825,,,
4138,2694,FAITH,1966,9,8,9,ET,67.36377,41.09612656,TRUE,11.85707056,1003.941453,93.7881081,,,
4139,2694,FAITH,1966,9,8,12,ET,68,42.5,FALSE,11.93830231,1005.225049,72.31192008,,,
4140,2694,FAITH,1966,9,8,15,ET,68.727005,44.21587753,FALSE,11.84399162,1009.2374,83.47759952,,,
4141,2694,FAITH,1966,9,8,18,ET,69.5,46,FALSE,11.61739341,1012.039212,77.62565056,,,
4142,2694,FAITH,1966,9,8,21,ET,70.25005,47.82913971,FALSE,11.78528173,1014.204473,77.7554432,,,
4143,2694,FAITH,1966,9,9,0,ET,71,49.5,FALSE,11.05961217,1016.627648,73.58787927,,,
4144,2694,FAITH,1966,9,9,3,ET,71.74839,50.90938568,FALSE,10.32555272,1017.709358,68.30277101,,,
4145,2694,FAITH,1966,9,9,6,ET,72.5,52,FALSE,10.3184662,1017.283861,79.02752359,,,
4146,2694,FAITH,1966,9,9,9,ET,73.28649,52.8903389,FALSE,9.970531481,1016.906617,72.1955813,,,
4147,2694,FAITH,1966,9,9,12,ET,74,53.5,FALSE,10.22092103,1016.245038,73.13613078,,,
4148,2694,FAITH,1966,9,9,15,ET,74.53704,53.94272232,FALSE,10.3536008,1015.593764,88.21191507,,,
4149,2694,FAITH,1966,9,9,18,ET,75,54.20000076,FALSE,10.933329,1014.809283,71.52224781,,,
4150,2694,FAITH,1966,9,9,21,ET,75.49992,54.43959045,FALSE,10.48577468,1014.814246,67.92214819,,,
4151,2694,FAITH,1966,9,10,0,ET,76,54.59999847,FALSE,10.65881303,1014.239916,77.33863039,,,
4152,2694,FAITH,1966,9,10,3,ET,76.49997,54.71735382,FALSE,10.26289748,1014.306674,62.18155587,,,
4153,2694,FAITH,1966,9,10,6,ET,77,54.79999924,FALSE,10.10709652,1014.032505,54.76067107,,,
4154,2694,FAITH,1966,9,10,9,ET,77.50001,54.91400909,FALSE,10.69644514,1013.24791,61.41180669,,,
4155,2694,FAITH,1966,9,10,12,ET,78,55,FALSE,10.34154906,1013.385767,62.65950806,,,
4156,2694,FAITH,1966,9,10,15,ET,78.49999,55.01692581,FALSE,10.02751955,1013.446016,62.60074021,,,
4157,2694,FAITH,1966,9,10,18,ET,79,55,FALSE,9.111161458,1014.159654,81.39167149,,,
4158,2694,FAITH,1966,9,10,21,ET,79.5,55,FALSE,9.28943254,1013.805583,76.2021428,,,
4159,2694,FAITH,1966,9,11,0,ET,80,55,FALSE,9.257232082,1013.639128,87.10925019,,,
4160,2694,FAITH,1966,9,11,3,ET,80.5,55,TRUE,10.64133267,1012.18393,85.89802549,,,
4161,2694,FAITH,1966,9,11,6,ET,81,55,TRUE,10.3828027,1012.255443,89.33421237,,,
4162,2694,FAITH,1966,9,11,9,ET,81.53749,54.98669052,FALSE,12.08419265,1010.397405,80.80811312,,,
4163,2694,FAITH,1966,9,11,12,ET,82,55,FALSE,11.08801357,1011.173865,74.15036417,,,
4164,2694,FAITH,1966,9,11,15,ET,82.30999,55.07656479,FALSE,12.49462658,1009.555697,95.7299223,,,
4165,2694,FAITH,1966,9,11,18,ET,82.5,55.20000076,FALSE,12.31228471,1009.545832,94.7733367,,,
4166,2694,FAITH,1966,9,11,21,ET,82.62245,55.31476212,FALSE,12.23453257,1009.516826,82.9019456,,,
4167,2694,FAITH,1966,9,12,0,ET,82.7,55.5,FALSE,14.47343547,1007.090741,95.15801824,,,
4168,2694,FAITH,1966,9,12,3,ET,82.80751,55.81130981,FALSE,14.17488851,1007.333873,98.97506171,,,
4169,2694,FAITH,1966,9,12,6,ET,82.9,56.20000076,FALSE,13.0271959,1008.404541,93.5837667,,,
4170,2694,FAITH,1966,9,12,9,ET,82.96498,56.59278488,FALSE,12.77213246,1008.520604,93.53955306,,,
4171,2694,FAITH,1966,9,12,12,ET,83,57,FALSE,12.90842223,1008.263851,93.26177474,,,
4172,2694,FAITH,1966,9,12,15,ET,83.00746,57.40127945,FALSE,13.59173924,1007.467426,91.07038683,,,
4173,2694,FAITH,1966,9,12,18,ET,83,57.79999924,FALSE,12.92193073,1007.946108,76.55958517,,,
4174,2694,FAITH,1966,9,12,21,ET,82.999985,58.20749664,FALSE,12.43125703,1008.345739,74.01515239,,,
4175,2694,FAITH,1966,9,13,0,ET,83,58.59999847,FALSE,12.6106592,1007.939332,60.85845641,,,
4176,2694,FAITH,1966,9,13,3,ET,82.999954,58.95750046,FALSE,12.08094813,1008.385968,61.24150801,,,
4177,2694,FAITH,1966,9,13,6,ET,83,59.29999924,FALSE,11.68636136,1008.530061,58.54790504,,,
4178,2694,FAITH,1966,9,13,9,ET,82.999916,59.62750626,FALSE,11.38249212,1008.77629,78.56555518,,,
4179,2694,FAITH,1966,9,13,12,ET,83,60,FALSE,12.24488457,1007.679873,81.0406065,,,
4180,2694,FAITH,1966,9,13,15,ET,83.00016,60.46999741,FALSE,12.43235331,1007.241011,79.4144435,,,
4181,2694,FAITH,1966,9,13,18,ET,83,61,FALSE,12.14380664,1006.80726,107.2536817,,,
4182,2702,NOT_NAMED,1966,9,2,6,TS,19.5,88.40000153,FALSE,11.70057064,1010.536244,73.16792017,,,
4183,2702,NOT_NAMED,1966,9,2,9,TS,19.50006,88.19750214,FALSE,11.63436014,1010.437325,85.29629863,,,
4184,2702,NOT_NAMED,1966,9,2,12,TS,19.5,88,FALSE,11.76264319,1010.160925,76.72410579,,,
4185,2702,NOT_NAMED,1966,9,2,15,TS,19.499956,87.80666351,FALSE,11.78978028,1009.854728,72.51074307,,,
4186,2702,NOT_NAMED,1966,9,2,18,TS,19.497864,87.58998871,FALSE,11.39083272,1009.9089,77.9167047,,,
4187,2702,NOT_NAMED,1966,9,2,21,TS,19.495298,87.34178925,FALSE,11.80256494,1009.197262,78.10320334,,,
4188,2702,NOT_NAMED,1966,9,3,0,TS,19.494947,87.08331299,FALSE,12.17622026,1008.345445,94.656572,,,
4189,2702,NOT_NAMED,1966,9,3,3,TS,19.494978,86.83331299,FALSE,12.06467193,1007.991243,90.75130642,,,
4190,2702,NOT_NAMED,1966,9,3,6,TS,19.510487,86.58334351,FALSE,12.34921716,1007.198308,95.37042746,,,
4191,2702,NOT_NAMED,1966,9,3,9,TS,19.549097,86.33332062,FALSE,12.05771977,1006.980372,91.67438247,,,
4192,2702,NOT_NAMED,1966,9,3,12,TS,19.611528,86.08333588,FALSE,11.88406941,1006.571568,88.70808348,,,
4193,2702,NOT_NAMED,1966,9,3,15,TS,19.699978,85.83335114,FALSE,11.77108416,1006.008462,89.39540164,,,
4194,2702,NOT_NAMED,1966,9,3,18,TS,19.791636,85.60495758,TRUE,11.37273093,1005.735469,95.84545073,,,
4195,2702,NOT_NAMED,1966,9,3,21,TS,19.856829,85.38822174,TRUE,10.71091037,1005.71199,89.3889053,,,
4196,2702,NOT_NAMED,1966,9,4,0,TS,19.911285,85.12163544,TRUE,12.35437533,1003.466537,86.53268439,,,
4197,2702,NOT_NAMED,1966,9,4,3,TS,19.96638,84.78328705,TRUE,11.81300356,1003.329806,91.32801255,,,
4198,2702,NOT_NAMED,1966,9,4,6,TS,20.011038,84.27336884,TRUE,12.75336215,1001.708439,93.87880038,,,
4199,2702,NOT_NAMED,1966,9,4,9,TS,20.056341,83.5557785,TRUE,12.29623862,1001.634672,90.81183499,,,
4200,2702,NOT_NAMED,1966,9,4,12,TS,20.090202,82.81186676,TRUE,9.249530687,1004.07763,81.38947586,,,
4201,2702,NOT_NAMED,1966,9,4,15,TS,20.094767,82.22654724,TRUE,10.25266203,1002.915423,77.38932723,,,
4202,2702,NOT_NAMED,1966,9,4,18,TS,20.106207,81.78310394,TRUE,9.944691472,1002.668831,83.00471524,,,
4203,2702,NOT_NAMED,1966,9,4,21,TS,20.170914,81.41461182,TRUE,10.49483422,1001.818707,76.68947239,,,
4204,2702,NOT_NAMED,1966,9,5,0,TS,20.281294,81.07884979,TRUE,9.918862646,1001.751591,73.55045724,,,
4205,2702,NOT_NAMED,1966,9,5,3,TS,20.403307,80.70479584,TRUE,10.35395754,1001.177761,86.46995932,,,
4206,2702,NOT_NAMED,1966,9,5,6,TS,20.627205,80.29737091,TRUE,9.867785407,1001.383294,79.94953049,,,
4207,2702,NOT_NAMED,1966,9,5,9,TS,20.999184,79.88826752,TRUE,10.98070257,1000.511233,59.75216775,,,
4208,2702,NOT_NAMED,1966,9,5,12,TS,21.39493,79.49214172,TRUE,9.556017113,1001.615673,63.02047705,,,
4209,2702,NOT_NAMED,1966,9,5,15,TS,21.69661,79.12323761,TRUE,9.216061801,1001.752001,54.75193549,,,
4210,2702,NOT_NAMED,1966,9,5,18,TS,21.883413,78.80714417,TRUE,9.964728061,1000.769917,63.59454341,,,
4211,2702,NOT_NAMED,1966,9,5,21,TS,21.981703,78.52584076,TRUE,11.00557542,999.7984761,60.52209965,,,
4212,2702,NOT_NAMED,1966,9,6,0,TS,22.096863,78.22466278,TRUE,9.748416232,1001.18702,72.67326376,,,
4213,2702,NOT_NAMED,1966,9,6,3,TS,22.326334,77.87787628,TRUE,11.75443025,999.3003429,59.84644391,,,
4214,2702,NOT_NAMED,1966,9,6,6,TS,22.70492,77.36649323,TRUE,10.8192459,1000.314154,91.84022921,,,
4215,2702,NOT_NAMED,1966,9,6,9,TS,23.201777,76.63541412,TRUE,10.38235853,1001.112008,96.7702825,,,
4216,2702,NOT_NAMED,1966,9,6,12,TS,23.69663,75.91751099,TRUE,11.52032759,1000.575854,65.66274937,,,
4217,2702,NOT_NAMED,1966,9,6,15,TS,24.072985,75.43958282,TRUE,10.18918437,1002.128843,72.74280658,,,
4218,2702,NOT_NAMED,1966,9,6,18,TS,24.297913,75.17221069,TRUE,11.2678131,1001.151121,83.22518692,,,
4219,2702,NOT_NAMED,1966,9,6,21,TS,24.4041,75.00824738,TRUE,10.71012827,1001.480261,94.07534906,,,
4220,2702,NOT_NAMED,1966,9,7,0,TS,24.508474,74.88069916,TRUE,10.35315653,1001.826905,89.76499805,,,
4221,2702,NOT_NAMED,1966,9,7,3,TS,24.736628,74.68658447,TRUE,11.33309242,1000.905225,87.00715639,,,
4222,2702,NOT_NAMED,1966,9,7,6,TS,25.083076,74.38647461,TRUE,10.9028423,1001.216839,99.25905545,,,
4223,2702,NOT_NAMED,1966,9,7,9,TS,25.48298,74.02378082,TRUE,11.10391776,1000.93583,77.13981143,,,
4224,2702,NOT_NAMED,1966,9,7,12,TS,25.898695,73.6812973,TRUE,11.3464694,1000.662156,73.17684215,,,
4225,2702,NOT_NAMED,1966,9,7,15,TS,26.281618,73.42664337,TRUE,11.16378345,1000.615112,105.6423521,,,
4226,2702,NOT_NAMED,1966,9,7,18,TS,26.584463,73.30049896,TRUE,11.47929547,999.9754926,92.41750774,,,
4227,2702,NOT_NAMED,1966,9,7,21,TS,26.827154,73.29769897,TRUE,11.61274085,999.5037712,92.51317932,,,
4228,2702,NOT_NAMED,1966,9,8,0,TS,27.08137,73.40608978,TRUE,11.05181643,999.6818287,100.361826,,,
4229,2702,NOT_NAMED,1966,9,8,3,TS,27.393318,73.57525635,TRUE,11.46726564,998.9188268,64.75543028,,,
4230,2702,NOT_NAMED,1966,9,8,6,TS,27.836895,73.81706238,TRUE,12.92795877,997.0681649,75.43746715,,,
4231,2702,NOT_NAMED,1966,9,8,9,TS,28.439528,74.10622406,TRUE,11.05437544,998.4447362,90.04426169,,,
4232,2702,NOT_NAMED,1966,9,8,12,TS,29.140392,74.42823029,TRUE,11.01986912,997.9137821,81.49338512,,,
4233,2702,NOT_NAMED,1966,9,8,15,NR,29.899998,74.80000305,TRUE,11.18833593,997.1861356,69.9665903,,,
4234,2724,NOT_NAMED,1966,9,27,3,NR,9.4,90,FALSE,14.67509986,1001.208652,99.29134723,,,
4235,2724,NOT_NAMED,1966,9,27,6,TS,9.788346,89.9914856,FALSE,13.79756092,1002.15651,108.5009125,,,
4236,2724,NOT_NAMED,1966,9,27,9,TS,10.144028,89.9868927,FALSE,13.70101488,1003.004201,99.05486022,,,
4237,2724,NOT_NAMED,1966,9,27,12,TS,10.510953,89.97446442,FALSE,13.71248783,1004.466415,95.5148277,,,
4238,2724,NOT_NAMED,1966,9,27,15,TS,10.899993,89.94831085,FALSE,13.34004853,1005.616786,101.6878149,,,
4239,2724,NOT_NAMED,1966,9,27,18,TS,11.289672,89.882164,FALSE,14.42742502,1004.524562,107.6902673,,,
4240,2724,NOT_NAMED,1966,9,27,21,TS,11.653061,89.78472137,FALSE,14.67430055,1005.748749,103.9863865,,,
4241,2724,NOT_NAMED,1966,9,28,0,TS,11.991683,89.5925293,FALSE,14.10625099,1006.410375,110.8964604,,,
4242,2724,NOT_NAMED,1966,9,28,3,TS,12.309968,89.27331543,FALSE,13.98277999,1006.594334,99.9345918,,,
4243,2724,NOT_NAMED,1966,9,28,6,TS,12.592262,88.82485199,FALSE,14.17202573,1005.898023,111.6081274,,,
4244,2724,NOT_NAMED,1966,9,28,9,TS,12.840266,88.29724121,FALSE,14.60023673,1005.030832,107.8813342,,,
4245,2724,NOT_NAMED,1966,9,28,12,TS,13.100589,87.72371674,FALSE,14.15105576,1004.18668,104.7462334,,,
4246,2724,NOT_NAMED,1966,9,28,15,TS,13.418256,87.16658783,FALSE,14.40637179,1003.696271,104.9899618,,,
4247,2724,NOT_NAMED,1966,9,28,18,TS,13.79222,86.60210419,FALSE,12.2832667,1005.61783,115.6766613,,,
4248,2724,NOT_NAMED,1966,9,28,21,TS,14.195335,86.00250244,FALSE,12.55841667,1005.042157,108.7681097,,,
4249,2724,NOT_NAMED,1966,9,29,0,TS,14.600543,85.52716064,FALSE,11.63042424,1005.640206,89.15952341,,,
4250,2724,NOT_NAMED,1966,9,29,3,TS,14.971486,85.28659058,FALSE,13.75509461,1003.672153,119.0155841,,,
4251,2724,NOT_NAMED,1966,9,29,6,TS,15.315349,85.29425812,FALSE,12.8587801,1005.219265,110.2251776,,,
4252,2724,NOT_NAMED,1966,9,29,9,TS,15.662414,85.48514557,FALSE,19.25827552,998.7709549,90.32070111,114.6177481,,
4253,2724,NOT_NAMED,1966,9,29,12,TS,15.995678,85.77042389,FALSE,19.36565338,1000.168775,86.92510113,113.4703742,,
4254,2724,NOT_NAMED,1966,9,29,15,TS,16.29997,86.00509644,FALSE,13.71277325,1007.04939,107.6309263,,,
4255,2724,NOT_NAMED,1966,9,29,18,TS,16.585243,86.18727875,FALSE,14.15650497,1007.153004,105.3309505,,,
4256,2724,NOT_NAMED,1966,9,29,21,TS,16.897356,86.37341309,FALSE,19.16687275,1002.966278,94.26817832,115.7352596,,
4257,2724,NOT_NAMED,1966,9,30,0,TS,17.25083,86.58017731,FALSE,16.96651822,1006.484979,108.0912258,,,
4258,2724,NOT_NAMED,1966,9,30,3,TS,17.616613,86.81375885,FALSE,20.63953035,1003.091909,92.51634096,134.7863497,,
4259,2724,NOT_NAMED,1966,9,30,6,TS,18.149345,87.10590363,FALSE,27.74891065,994.7099961,90.92731698,224.728219,110.940357,
4260,2724,NOT_NAMED,1966,9,30,9,TS,18.934929,87.47314453,FALSE,44.48856449,969.9528243,88.31100774,332.4149357,228.1104782,161.8558261
4261,2724,NOT_NAMED,1966,9,30,12,TS,19.805561,87.90814209,FALSE,28.29053991,996.0516833,98.92809767,234.5344452,121.7731252,
4262,2724,NOT_NAMED,1966,9,30,15,TS,20.591585,88.38516998,FALSE,35.26376878,987.0986433,101.1765666,300.0358716,187.4646512,118.3422219
4263,2724,NOT_NAMED,1966,9,30,18,TS,21.297625,88.89569855,FALSE,26.00866576,1001.566464,97.52497134,206.7031288,99.81371162,
4264,2724,NOT_NAMED,1966,9,30,21,TS,21.935389,89.42980957,TRUE,31.95183305,994.3556174,75.22860091,254.3353663,139.0744971,
4265,2724,NOT_NAMED,1966,10,1,0,TS,22.51734,89.99677277,TRUE,24.22404016,1006.115178,82.03602817,174.7113738,,
4266,2724,NOT_NAMED,1966,10,1,3,TS,23.081444,90.58529663,TRUE,24.67451724,1006.193071,79.10450426,178.7134774,,
4267,2724,NOT_NAMED,1966,10,1,6,TS,23.594208,91.21718597,TRUE,17.92395016,1014.973108,97.18781266,101.4573687,,
4268,2724,NOT_NAMED,1966,10,1,9,TS,24.047653,91.89472198,TRUE,13.38164938,1020.365612,89.00423736,,,
4269,2724,NOT_NAMED,1966,10,1,12,TS,24.459866,92.60023499,TRUE,13.12165485,1021.037717,111.3912107,,,
4270,2724,NOT_NAMED,1966,10,1,15,NR,24.799997,93.30001068,TRUE,12.60756177,1021.946137,80.68256678,,,
4271,2728,NOT_NAMED,1966,9,28,15,NR,12.5,72,FALSE,9.019563645,994.1356476,97.82618865,,,
4272,2728,NOT_NAMED,1966,9,28,18,TS,12.500032,72.11250305,FALSE,11.33040736,992.117572,80.38161245,,,
4273,2728,NOT_NAMED,1966,9,28,21,TS,12.500053,72.26285553,FALSE,11.38506052,992.5174006,67.1715113,,,
4274,2728,NOT_NAMED,1966,9,29,0,TS,12.500017,72.37400055,FALSE,12.13263432,992.3739902,72.38958828,,,
4275,2728,NOT_NAMED,1966,9,29,3,TS,12.499992,72.41500092,FALSE,11.81440335,993.2525164,71.82875161,,,
4276,2728,NOT_NAMED,1966,9,29,6,TS,12.499993,72.40958405,FALSE,13.02036962,992.4795741,79.94112247,,,
4277,2728,NOT_NAMED,1966,9,29,9,TS,12.499992,72.41000366,FALSE,11.29723179,994.4898735,91.31143717,,,
4278,2728,NOT_NAMED,1966,9,29,12,TS,12.499996,72.4054184,FALSE,10.24912847,996.0535739,74.40400698,,,
4279,2728,NOT_NAMED,1966,9,29,15,TS,12.500001,72.40000153,FALSE,12.60167485,993.8895164,86.47029594,,,
4280,2728,NOT_NAMED,1966,9,29,18,TS,12.501353,72.39593506,FALSE,11.9533942,995.0582882,81.60813771,,,
4281,2728,NOT_NAMED,1966,9,29,21,TS,12.502496,72.3924942,FALSE,12.26626648,994.9568106,62.05922247,,,
4282,2728,NOT_NAMED,1966,9,30,0,TS,12.502393,72.39281464,FALSE,12.34778624,995.3207752,79.8753139,,,
4283,2728,NOT_NAMED,1966,9,30,3,TS,12.504997,72.38999939,FALSE,13.00186353,994.9882641,87.80411432,,,
4284,2728,NOT_NAMED,1966,9,30,6,TS,12.49271,72.41646576,FALSE,12.48448048,995.8454639,95.24807879,,,
4285,2728,NOT_NAMED,1966,9,30,9,TS,12.450006,72.49668121,FALSE,12.02774418,996.5986126,84.90832965,,,
4286,2728,NOT_NAMED,1966,9,30,12,TS,12.40729,72.60187531,FALSE,12.53121206,996.6518768,74.83496794,,,
4287,2728,NOT_NAMED,1966,9,30,15,TS,12.394997,72.69998932,FALSE,12.83037847,996.653514,89.87898838,,,
4288,2728,NOT_NAMED,1966,9,30,18,TS,12.39761,72.80030823,FALSE,13.32958723,996.6493399,87.93386042,,,
4289,2728,NOT_NAMED,1966,9,30,21,TS,12.397511,72.90749359,FALSE,12.40992621,997.7764937,113.0967699,,,
4290,2728,NOT_NAMED,1966,10,1,0,TS,12.398651,73.00343323,FALSE,13.42146833,997.2996506,88.85470517,,,
4291,2728,NOT_NAMED,1966,10,1,3,TS,12.399995,73.0716629,FALSE,13.52292358,997.5059292,90.78270655,,,
4292,2728,NOT_NAMED,1966,10,1,6,TS,12.39593,73.12145996,FALSE,13.3372747,997.9767527,123.7167693,,,
4293,2728,NOT_NAMED,1966,10,1,9,TS,12.39249,73.17166901,FALSE,12.57514437,999.1310544,94.22361039,,,
4294,2728,NOT_NAMED,1966,10,1,12,TS,12.392807,73.21938324,FALSE,13.07142778,998.4979779,111.4357918,,,
4295,2728,NOT_NAMED,1966,10,1,15,TS,12.389998,73.26667023,FALSE,12.47872871,999.9661308,96.39502546,,,
4296,2728,NOT_NAMED,1966,10,1,18,TS,12.412396,73.31937408,FALSE,13.84958036,998.5119792,89.84197162,,,
4297,2728,NOT_NAMED,1966,10,1,21,TS,12.484168,73.37166595,FALSE,14.36817887,998.2342719,104.2071614,,,
4298,2728,NOT_NAMED,1966,10,2,0,TS,12.594689,73.42144775,FALSE,13.50894282,999.7080945,101.8787297,,,
4299,2728,NOT_NAMED,1966,10,2,3,TS,12.728335,73.4716568,FALSE,14.96708421,998.5346561,89.140689,,,
4300,2728,NOT_NAMED,1966,10,2,6,TS,12.880727,73.50614166,FALSE,13.21569447,1001.056143,77.31577283,,,
